 ,employment_rate_any_industry,employment_rate_ed_any_ind,employment_rate_noed_any_ind,employment_rate_1,employment_rate_1_ed,employment_rate_1_noed,employment_rate_2,employment_rate_2_ed,employment_rate_2_noed,employment_rate_3,employment_rate_3_ed,employment_rate_3_noed,employment_rate_4,employment_rate_4_ed,employment_rate_4_noed,employment_rate_5,employment_rate_5_ed,employment_rate_5_noed,employment_rate_6,employment_rate_6_ed,employment_rate_6_noed,share_employed_industy_1,share_employed_industy_1_ed,share_employed_industy_1_noed,share_employed_industy_2,share_employed_industy_2_ed,share_employed_industy_2_noed,share_employed_industy_3,share_employed_industy_3_ed,share_employed_industy_3_noed,share_employed_industy_4,share_employed_industy_4_ed,share_employed_industy_4_noed,share_employed_industy_5,share_employed_industy_5_ed,share_employed_industy_5_noed,share_employed_industy_6,share_employed_industy_6_ed,share_employed_industy_6_noed,hrlwage_ed_any_industry,hrlwage_ed_industry_1,hrlwage_ed_industry_2,hrlwage_ed_industry_3,hrlwage_ed_industry_4,hrlwage_ed_industry_5,hrlwage_ed_industry_6,hrlwage_noed_any_industry,hrlwage_noed_industry_1,hrlwage_noed_industry_2,hrlwage_noed_industry_3,hrlwage_noed_industry_4,hrlwage_noed_industry_5,hrlwage_noed_industry_6,uhat_education_unskilled,uhat_education_skilled,employment_ratio,employment_ratio_industry_1,employment_ratio_industry_2,employment_ratio_industry_3,employment_ratio_industry_4,employment_ratio_industry_5,employment_ratio_industry_6
1998M12,0.962938488,0.975941837,0.945658267,0.959719121,0.972955644,0.949481428,0.981366158,0.983480215,0.97541827,0.958423913,0.983444989,0.938890159,0.955438077,0.969959617,0.943543077,0.957599819,0.973459005,0.917504907,0.956725597,0.969897985,0.931929052,0.171470478,0.131093562,0.226845741,0.238307223,0.304668665,0.147295237,0.095225476,0.07407473,0.124232844,0.253887415,0.200684816,0.32685256,0.117228545,0.147657976,0.075495847,0.123880878,0.141820252,0.099277779,17.00638771,19.92320824,16.73714066,17.19198608,12.54632568,19.57732582,18.34499359,10.71261692,12.44194889,9.548816681,12.82012749,8.984175682,10.17447948,12.02425385,0.064196542,-0.017573191,1.37145865,0.792562366,2.836754799,0.817742109,0.84206444,2.682356834,1.95915544
1999M1,0.958271265,0.971005201,0.942780137,0.960664153,0.969723761,0.95395261,0.975688219,0.98397696,0.954885244,0.95807457,0.967929423,0.951134503,0.937217712,0.951800168,0.9265908,0.960542679,0.972865641,0.930145085,0.965747297,0.972041011,0.955229998,0.180982471,0.13979502,0.232588232,0.230757281,0.299228787,0.144965976,0.082072407,0.061609287,0.107711643,0.258704573,0.199145734,0.333328724,0.122283131,0.158461288,0.076953761,0.125200137,0.141759872,0.104451656,17.42556381,19.81172562,17.20673752,17.41939354,13.61703777,19.28046799,18.57373047,10.7490263,12.31110668,9.359308243,11.76864243,9.33263588,11.38280201,12.07045078,0.070725836,0.000124009,1.252948523,0.753073215,2.586250305,0.716665924,0.748568416,2.580040932,1.700478792
1999M2,0.957749665,0.971840262,0.938513994,0.95672375,0.968453407,0.94711113,0.977769613,0.983042777,0.962599993,0.943173945,0.965098619,0.923952103,0.939896286,0.956118703,0.92681402,0.953590095,0.970386982,0.912129998,0.973689258,0.978259623,0.965021908,0.160664245,0.125068814,0.210982427,0.246846959,0.314438373,0.151298851,0.094520509,0.077144518,0.119083442,0.25728628,0.199495032,0.338980764,0.119335413,0.147561207,0.079435058,0.121346585,0.136292055,0.100219473,17.31004333,20.05170822,17.05892563,17.17089462,12.93606853,20.00445175,18.72050095,10.54638004,11.98976898,9.341153145,12.29559708,9.203020096,11.26840305,11.41656303,0.061509762,-0.015815571,1.413613319,0.837979436,2.937856197,0.915765584,0.83193171,2.625974894,1.922423482
1999M3,0.961939871,0.978371739,0.940846503,0.96366632,0.971033394,0.957237363,0.981120706,0.988783121,0.961179912,0.952772498,0.984582484,0.928339243,0.942493796,0.964853466,0.925559819,0.95636183,0.967949927,0.929208338,0.975411952,0.990369141,0.951286852,0.167921335,0.137919009,0.207970947,0.240019932,0.305654258,0.152405694,0.089408703,0.07020621,0.115041815,0.253122538,0.195330948,0.330267578,0.119971819,0.148860723,0.081408486,0.129555687,0.142028838,0.112905465,17.32266426,20.56260109,16.8419342,16.98442459,13.33027077,19.34426689,18.50188446,10.69071579,12.64090157,9.451526642,11.88363743,9.16494751,10.73006153,11.96700191,0.069536805,-0.005802527,1.334884286,0.885248244,2.677150965,0.814635694,0.789493799,2.440922737,1.679210544
1999M4,0.963514805,0.97270453,0.951341391,0.970090687,0.972498119,0.968196332,0.980387628,0.98361218,0.971696079,0.959155619,0.966846585,0.952899098,0.953779757,0.971204996,0.940140069,0.938670039,0.959034979,0.88295871,0.970203996,0.970159769,0.970284283,0.176954776,0.135796696,0.232699811,0.239528254,0.304702401,0.151255563,0.094290242,0.074114412,0.121616647,0.246740147,0.191764429,0.321199983,0.121296905,0.157760069,0.071910731,0.121189661,0.135862008,0.101317249,17.22854996,20.16173935,16.10612679,16.66090584,13.57859993,19.715765,19.39036369,10.76525497,12.06368923,9.670490265,12.18557549,9.44996357,10.69424152,11.99482918,0.076593593,-0.008396696,1.354413033,0.7903952,2.728447437,0.825392962,0.808618426,2.971354485,1.81620872
1999M5,0.964455664,0.973029196,0.953853607,0.966954708,0.972283006,0.962894261,0.973332703,0.976314306,0.966272354,0.962749124,0.974791586,0.953578651,0.952136934,0.966052055,0.941331327,0.960212052,0.96748817,0.944331288,0.977385581,0.98342061,0.96662879,0.17386131,0.135539845,0.22220248,0.231462702,0.292637795,0.154292464,0.088285752,0.069278076,0.11226327,0.25943169,0.206265539,0.326498896,0.131133825,0.162442431,0.091639109,0.115824744,0.133836314,0.093103781,17.6124382,19.85708427,17.69960785,16.57760429,13.99744511,19.58214951,18.43983459,10.81050205,12.20054913,9.367136002,12.97511959,9.392320633,11.45892239,11.89841938,0.078760915,0.00791942,1.261464953,0.769472778,2.392549038,0.778454661,0.796929955,2.23611331,1.813350677
1999M6,0.958963513,0.973140776,0.941459715,0.964584053,0.96921742,0.960792124,0.962881029,0.975463986,0.935125828,0.958936095,0.98339206,0.942380011,0.945361912,0.962297559,0.932981253,0.957283139,0.976769567,0.911846459,0.973310828,0.977289021,0.965876758,0.164001122,0.132281795,0.204480693,0.241142377,0.299802899,0.166280985,0.095429838,0.070463188,0.127291769,0.247080445,0.189443275,0.320635855,0.127234295,0.162053213,0.082799114,0.125111923,0.145955637,0.098511584,17.44993973,20.09496689,16.66004944,16.8121376,13.77807426,19.89982224,18.94420052,10.75297928,12.38090324,9.702758789,12.34412098,9.238911629,10.80192852,11.93961048,0.072555602,0.009471552,1.276179671,0.825580835,2.300938845,0.706437588,0.754013181,2.497720242,1.890799165
1999M7,0.957984924,0.966827631,0.946074545,0.961063564,0.971328616,0.95246017,0.958342731,0.96171701,0.948836923,0.959100962,0.97640574,0.945122719,0.951041698,0.96469605,0.939853072,0.959375322,0.968014896,0.93863827,0.964698255,0.969914436,0.955545545,0.166600347,0.132552639,0.213465914,0.233849615,0.299018949,0.144146159,0.099757038,0.078346558,0.129227862,0.246757969,0.194626302,0.318515539,0.126401305,0.155437708,0.086433634,0.126633719,0.140017852,0.108210914,17.4276638,19.68900108,17.32513618,16.11712646,13.56722832,19.98048973,18.53783989,10.99037457,12.44083595,9.584908485,12.18417263,9.585336685,10.86586857,12.84782028,0.083885103,0.005934392,1.376467586,0.854723871,2.855365038,0.834506512,0.841079175,2.475367069,1.781059027
1999M8,0.962994933,0.973220408,0.949491262,0.965054512,0.977755129,0.954672456,0.971110404,0.975380063,0.959000885,0.97020179,0.980154157,0.962865651,0.953967869,0.968195558,0.94273746,0.950409293,0.964967012,0.915092647,0.972044289,0.977825105,0.961632192,0.167727455,0.132899895,0.214869663,0.227591559,0.29385972,0.137891695,0.096438862,0.071885213,0.12967442,0.251044184,0.195430413,0.326322377,0.13281168,0.166028947,0.087849155,0.124386258,0.139895827,0.103392683,17.63765144,19.69279861,17.84570313,17.21400261,13.99594021,19.42692566,18.08493233,10.8987112,12.50288486,9.85895443,11.96879005,9.216554642,11.40304852,12.47727299,0.0766799,0.022492997,1.353589416,0.837214053,2.884621859,0.750364423,0.810647905,2.558192253,1.831478834
1999M9,0.963887036,0.977949381,0.945632696,0.966058791,0.978162289,0.956700385,0.974080563,0.98594743,0.942078948,0.978411555,0.989407301,0.969819307,0.945924044,0.963143587,0.932947516,0.960960746,0.973354638,0.930868447,0.970112741,0.97960633,0.953486443,0.165785626,0.127719939,0.21688737,0.246364266,0.317414284,0.150982305,0.092157096,0.071329869,0.12011686,0.248173982,0.189483032,0.326964378,0.126242757,0.158033699,0.083564602,0.121276267,0.136019155,0.1014845,17.88510704,20.07602119,17.13520813,17.58713913,14.53503323,20.34896088,19.64338493,11.04084682,12.68606377,9.956789017,12.20745277,9.715104103,11.21733665,11.92804432,0.093959898,0.027628785,1.342462182,0.790544868,2.822295666,0.797204137,0.777986348,2.538805485,1.799295425
1999M10,0.966003001,0.973854959,0.954961956,0.965933502,0.974100232,0.959275365,0.97955054,0.982724845,0.970287502,0.971052408,0.981094956,0.963625729,0.956710458,0.961654663,0.952537179,0.957066536,0.972128332,0.913516462,0.964383721,0.97020638,0.951898217,0.164779797,0.126676202,0.21941939,0.24024494,0.304691374,0.147830397,0.097328044,0.070957974,0.135142058,0.25148657,0.196395829,0.330485255,0.125473022,0.160734788,0.07490854,0.120687634,0.140543833,0.092214361,18.37207794,20.78126907,17.91295815,18.82302094,14.51751232,19.5070076,20.71511269,11.07700729,12.7174511,9.503424644,11.80625153,9.868546486,10.7416935,13.08632183,0.09488792,0.043629028,1.433974504,0.82786876,2.955546856,0.752925634,0.852160931,3.076946735,2.185519218
1999M11,0.965255022,0.977792919,0.94912678,0.957807899,0.980490863,0.939655542,0.980066359,0.983324289,0.971604466,0.959762871,0.97439456,0.948211133,0.955832303,0.969057739,0.94615984,0.960254371,0.972310424,0.931488752,0.975963235,0.983097315,0.961746395,0.163424224,0.130483627,0.207077593,0.2413266,0.306739926,0.154639885,0.095003359,0.074663624,0.121957876,0.25776878,0.193693995,0.342681646,0.120651037,0.151046231,0.080370873,0.121826001,0.14337261,0.093272112,17.95443726,21.16470337,17.68985939,16.79712677,13.68686485,20.07536316,19.29941368,10.86020851,12.58848286,9.55883503,11.88782024,9.625219345,10.8913269,12.3173914,0.088287123,0.029559892,1.325214863,0.835043728,2.628664017,0.811307549,0.749051332,2.490562677,2.03704524
1999M12,0.96671778,0.97849685,0.950509429,0.96530807,0.975028396,0.957961619,0.983779907,0.988975823,0.968563795,0.953623116,0.981192768,0.933330953,0.958703339,0.963401973,0.95475328,0.951601386,0.97516942,0.880715966,0.978477716,0.983486414,0.968685925,0.166494697,0.123492852,0.227408543,0.238005623,0.30426845,0.144141659,0.09188322,0.068378143,0.125179127,0.254936725,0.199605748,0.333315253,0.12473616,0.163652107,0.069610134,0.12394359,0.140602708,0.100345269,17.93751717,21.62599945,17.40834618,16.61553383,13.85492802,20.71090508,18.97579956,10.95267963,12.84023762,9.657601357,12.702878,9.259536743,10.72199631,12.17868996,0.088443413,0.029776525,1.416540504,0.769243836,2.99017334,0.773774445,0.848294795,3.3302598,1.984841228
2000M1,0.960331559,0.973642528,0.943625927,0.966995418,0.974945724,0.960931242,0.980924606,0.988265872,0.961600721,0.960152388,0.981932402,0.943340123,0.940019846,0.954755962,0.929411471,0.949216425,0.964491606,0.914802253,0.965953231,0.973443091,0.951742768,0.18379344,0.142102003,0.237781659,0.239546627,0.30995506,0.148371413,0.078913175,0.062307149,0.1004171,0.255112708,0.192208409,0.336570442,0.124385722,0.155130744,0.084572539,0.118248329,0.138296619,0.092286848,18.17194939,20.55328941,17.68280411,17.37277794,14.11592388,21.3014164,19.31546211,11.24777508,12.47563553,10.00330925,13.12493229,9.910237312,11.62784958,12.60413265,0.1151774,0.036551517,1.294947267,0.773880482,2.705207586,0.803493321,0.73951757,2.375311613,1.94054544
2000M2,0.960555911,0.97288835,0.94412446,0.963102818,0.978411198,0.950538516,0.981739044,0.988258839,0.964166582,0.949860096,0.96091032,0.941480577,0.945942342,0.962516904,0.933290899,0.952177882,0.95893985,0.935114086,0.962015867,0.968887389,0.946597338,0.176812768,0.139944077,0.227432117,0.244588986,0.310384452,0.154254198,0.089165412,0.067236058,0.119273618,0.252542913,0.192256778,0.335313529,0.116236098,0.14490214,0.076878689,0.120653838,0.145276472,0.086847857,18.33086777,20.86082649,18.05985451,17.66443825,14.04517269,21.56194687,19.21290588,11.09350014,12.39919949,10.06254292,12.90523243,9.527616501,11.84065151,12.81322861,0.10044083,0.048267122,1.37296319,0.844815075,2.762624741,0.773956895,0.787208021,2.587782383,2.296651602
2000M3,0.962470829,0.974297106,0.946585119,0.969109714,0.971491754,0.966826916,0.981271207,0.985161245,0.970741689,0.956487358,0.973484635,0.943930805,0.944720864,0.961632729,0.931070983,0.959801376,0.975842297,0.928786695,0.959361315,0.970645964,0.936992943,0.18373695,0.155328035,0.22301434,0.240920916,0.30437541,0.153190494,0.081464238,0.060706005,0.110163994,0.245744705,0.192530394,0.319317341,0.12280108,0.141812488,0.09651643,0.125332102,0.145247668,0.097797386,17.92063332,20.74095345,17.15617943,16.92180824,13.69442463,20.56875038,19.89832878,11.42225266,12.97425365,9.798132896,13.06652927,9.767991066,12.23832989,13.23212242,0.116010711,0.031573981,1.382572174,0.962952495,2.74704361,0.761868119,0.833613217,2.031426191,2.053381681
2000M4,0.965954721,0.979553103,0.948399007,0.9642272,0.978526771,0.952534139,0.981237829,0.987322152,0.964748323,0.964793205,0.96815443,0.962336838,0.952812791,0.972560346,0.937533677,0.956218183,0.978470385,0.912077963,0.976855755,0.979555547,0.971455812,0.18079631,0.144440174,0.229274213,0.240515828,0.309354782,0.148724765,0.081814162,0.060661767,0.11001914,0.251463205,0.195933789,0.325507104,0.121544383,0.144699872,0.09066844,0.123866133,0.144909635,0.095806345,17.79387474,21.00466156,16.85915184,16.31632996,14.33515549,20.31233215,19.27103424,11.28056049,12.8471241,9.797247887,13.20091057,9.743080139,11.97779846,12.31872749,0.118946955,0.029576935,1.333417773,0.84003818,2.773574114,0.735212743,0.802629471,2.128032207,2.016829729
2000M5,0.964858711,0.977304816,0.949294388,0.96989584,0.980510175,0.961326838,0.979384363,0.988145411,0.958969653,0.96800065,0.975935578,0.961179018,0.946835935,0.959968567,0.937231541,0.957727969,0.969069362,0.936518967,0.970938385,0.983043551,0.945007861,0.186170369,0.14937143,0.233546942,0.240666002,0.301874161,0.161863908,0.083490886,0.069136709,0.101971082,0.245399386,0.186729848,0.320933133,0.121521018,0.142347515,0.094708055,0.122752361,0.150540352,0.086976871,18.47777557,20.48875427,17.58298683,17.62710762,14.48814774,21.64972496,20.67474937,10.99827194,12.41369534,9.785915375,12.92512131,9.326004982,11.86092663,12.65642929,0.108397171,0.043345135,1.287444353,0.823420763,2.401067495,0.872891188,0.749079049,1.935046554,2.228320122
2000M6,0.962524176,0.975253105,0.946561396,0.970539153,0.980391979,0.962553144,0.968215346,0.974705577,0.951726735,0.963186264,0.974017024,0.954362631,0.9449929,0.965364516,0.93036139,0.959786236,0.977533162,0.927850664,0.976923525,0.98174119,0.966856897,0.185258791,0.148617625,0.232601553,0.23361899,0.299369991,0.1486644,0.085894704,0.069175571,0.107496902,0.242654935,0.183813542,0.318681866,0.124107093,0.144134507,0.098230362,0.128465503,0.154888749,0.094324924,18.74121475,21.36137009,18.39449883,17.47716904,14.0401926,21.14650726,20.64737129,10.99579525,12.41400623,10.27049065,12.30784321,9.417900085,11.31290722,12.11662197,0.107834317,0.059973702,1.292065382,0.825547755,2.601871014,0.83145988,0.745254636,1.895862103,2.121670246
2000M7,0.962702513,0.975251615,0.946314514,0.975913107,0.981535912,0.971410692,0.968097568,0.973148406,0.955140173,0.956224918,0.974354088,0.94295156,0.954045177,0.976057291,0.93675065,0.948638201,0.96900028,0.906535983,0.970384538,0.979418516,0.951039493,0.175151885,0.136539459,0.22711809,0.237126589,0.298944563,0.153929427,0.083271995,0.062514052,0.111208886,0.248550862,0.195015341,0.320601195,0.127461135,0.152960569,0.093142964,0.128437519,0.154026031,0.093999438,18.94273949,22.20299721,18.41441917,17.65554237,14.9982996,20.86805153,20.31170082,11.17962933,12.8638258,10.07781124,12.52641392,9.795426369,10.83167553,12.36066341,0.11130695,0.067954719,1.34584105,0.809096336,2.613742352,0.75654012,0.818648398,2.210157394,2.205274343
2000M8,0.962867796,0.971412241,0.951141715,0.969210088,0.977784574,0.961433768,0.964481771,0.967279136,0.956206322,0.961332381,0.971205056,0.953811288,0.953567564,0.970360339,0.939746261,0.959561229,0.967060983,0.942331135,0.974205375,0.980013609,0.963124514,0.184371352,0.15157485,0.230339229,0.231398538,0.297186822,0.13918905,0.08736977,0.065397397,0.118166439,0.248166353,0.195356697,0.322184861,0.127822101,0.15379025,0.091424897,0.120871887,0.136693969,0.098695517,18.64615631,20.28762436,18.34861183,17.38572121,15.15324879,21.1660099,20.12409019,11.25451565,12.83134174,10.09811687,12.5023489,9.854986191,11.21151257,12.36459064,0.106510602,0.065506093,1.401609182,0.922329664,2.992619038,0.775699079,0.849865317,2.357714891,1.941238403
2000M9,0.966032207,0.978295326,0.950263977,0.970313191,0.97351706,0.967839122,0.979467154,0.988318145,0.956151724,0.958284616,0.974202216,0.946171939,0.954344332,0.974965334,0.938065886,0.956892252,0.969535112,0.933161139,0.973389924,0.977763653,0.964217424,0.179447338,0.13771069,0.234696463,0.236521959,0.303670138,0.147634193,0.081613831,0.062938042,0.106336005,0.247603804,0.195892274,0.316057205,0.132657528,0.153936788,0.104488976,0.122155555,0.145852074,0.09078715,18.61531639,19.97781563,17.76474953,18.47898293,15.1035223,21.8860836,20.74092102,11.2760191,12.64577007,10.13382816,12.48145485,9.800225258,11.50891018,13.0606041,0.112241149,0.069246724,1.32375586,0.776728153,2.722845793,0.783503234,0.820463955,1.950203061,2.126650333
2000M10,0.966140211,0.978518188,0.94968307,0.963180244,0.981447637,0.947999597,0.98026228,0.98953414,0.954991758,0.968135834,0.982187331,0.95771569,0.955567062,0.960241556,0.951651573,0.957030118,0.976246417,0.918085933,0.973761916,0.979671538,0.961123168,0.174231738,0.139394313,0.221956328,0.237747818,0.303742051,0.147340775,0.088604398,0.066215791,0.119275071,0.256914914,0.203582451,0.32997629,0.122658081,0.144938275,0.092135914,0.119843058,0.142127097,0.089315638,18.71404457,21.29388237,18.31324959,18.12764168,14.74608612,21.29134178,20.31856728,11.39941311,12.94745731,10.11018276,12.48261738,10.0119133,11.53756905,13.26600456,0.120844893,0.068715207,1.369923234,0.860347211,2.824088097,0.760515571,0.845188975,2.155015469,2.179945469
2000M11,0.966251075,0.982440114,0.944957793,0.964123666,0.979028821,0.951205254,0.980365932,0.988198757,0.960047007,0.951143622,0.98992449,0.923136413,0.96049279,0.980252326,0.945040882,0.954999685,0.975624382,0.914139867,0.975004435,0.980570376,0.962934554,0.175516024,0.143266425,0.219615936,0.243822455,0.307109386,0.1572804,0.078407988,0.059245575,0.104611732,0.254921257,0.19765918,0.333224624,0.123799615,0.145511687,0.094109327,0.123532645,0.147207752,0.091157988,18.47838211,20.85904884,17.98397064,16.56414223,14.30084324,21.00798988,20.93386841,11.19542694,12.91704655,9.992648125,12.43754959,9.80105114,11.58413506,12.46156883,0.111569703,0.059141327,1.367455244,0.892059207,2.670125008,0.7744416,0.811134815,2.114356995,2.208254337
2000M12,0.966625333,0.983104765,0.944339812,0.96677345,0.981116354,0.954083025,0.985529244,0.990314364,0.972156048,0.953748763,0.983356655,0.932298064,0.950165212,0.975384593,0.930248916,0.962376356,0.977981985,0.92873323,0.977246583,0.985718548,0.959335566,0.17408815,0.141845226,0.21948114,0.241435423,0.305588543,0.151117891,0.082354844,0.061011609,0.112402767,0.248741373,0.192702681,0.32763505,0.130248934,0.154644638,0.09590362,0.123131275,0.144207299,0.093459539,18.65688896,20.95183372,17.55514145,17.27215385,14.26358128,22.35764313,21.10915375,11.57454777,13.39473629,10.25280857,13.15165043,10.21315765,11.43888187,12.45339584,0.137903675,0.062774211,1.407843113,0.909854114,2.846921444,0.764169574,0.8280406,2.2701478,2.172290325
2001M1,0.957517684,0.974006712,0.935624003,0.952905893,0.97428757,0.935534,0.978119195,0.985028565,0.959723532,0.944812655,0.963473678,0.929784596,0.948060513,0.971884847,0.930252731,0.940564394,0.961742163,0.897235036,0.969568193,0.971002996,0.966514707,0.172102407,0.135943949,0.222082287,0.249521002,0.314828455,0.159250036,0.072628379,0.056939665,0.094314039,0.245857447,0.185799792,0.328871876,0.138688922,0.164167777,0.103470899,0.121201843,0.14232035,0.092010885,19.17747116,21.23410225,18.37037277,17.61174393,15.20632648,22.41997337,21.28841591,11.68638706,12.93874264,10.34511471,13.11725807,10.53189945,11.75561333,13.5205183,0.1433198,0.082168125,1.382245541,0.84611851,2.732622623,0.834495127,0.780914903,2.193082094,2.138025999
