"Variables ->","employment_ratio_adj","employment_ratio_industry_1_adj","employment_ratio_industry_2_adj","employment_ratio_industry_3_adj","employment_ratio_industry_4_adj","employment_ratio_industry_5_adj","employment_ratio_industry_6_adj","hrlwage_ed_industry_1","hrlwage_ed_industry_2","hrlwage_ed_industry_3","hrlwage_ed_industry_4","hrlwage_ed_industry_5","hrlwage_ed_industry_6","hrlwage_noed_industry_1","hrlwage_noed_industry_2","hrlwage_noed_industry_3","hrlwage_noed_industry_4","hrlwage_noed_industry_5","hrlwage_noed_industry_6","employment_rate_1_ed","employment_rate_2_ed","employment_rate_3_ed","employment_rate_4_ed","employment_rate_5_ed","employment_rate_6_ed","employment_rate_1_noed","employment_rate_2_noed","employment_rate_3_noed","employment_rate_4_noed","employment_rate_5_noed","employment_rate_6_noed","employment_rate_ed_any_ind","employment_rate_noed_any_ind","hrlwage_ed_any_industry","hrlwage_noed_any_industry","uhat_education_skilled","uhat_education_unskilled"
"2003M02",1.46104391,0.94322989,2.97546942,0.83750389,0.83581533,2.41442174,2.01761049,22.12141453,19.45749417,19.20313808,15.86057018,23.30533603,22.43720481,13.88520250,11.15706853,13.93711823,10.81429362,12.34099506,13.94844942,0.94570289,0.97959924,0.96578180,0.95092783,0.93342463,0.96233585,0.91971812,0.94569471,0.94667848,0.92328411,0.87435953,0.94819096,0.95917212,0.92655949,20.12024701,12.22143295,0.12326959,0.18413324
"2003M03",1.42609258,0.88228858,2.89087126,0.71976185,0.81942849,2.31479301,2.23054863,22.39159502,19.65917233,19.50263085,15.29197329,23.26198456,22.83189668,13.79685672,11.49237888,13.77720209,11.23665303,12.55511750,13.99215825,0.95016150,0.98110828,0.97760989,0.94129033,0.93785039,0.95628985,0.92429718,0.96561735,0.94333930,0.91986089,0.86145271,0.95305473,0.95934501,0.92721133,20.20310365,12.45313579,0.13301346,0.19214135
"2003M04",1.44629518,0.93638570,2.92278959,0.78865107,0.84492900,2.43313150,2.12771891,22.50058109,20.14454369,19.26594787,15.65158194,23.92748042,22.74970029,13.26888619,11.32433147,14.74224782,10.81946201,12.73106322,13.65218821,0.94334466,0.97375863,0.95092771,0.95267164,0.94207683,0.95427339,0.92077927,0.94718252,0.93949226,0.92364741,0.89445706,0.94825603,0.95722450,0.92793445,20.43956138,12.26960430,0.13280772,0.18524674
"2003M05",1.43126810,0.89577223,2.84898561,0.70053380,0.87223625,2.06857847,2.32686555,23.09107171,19.88143420,19.65562823,15.57259956,22.67887297,22.55053403,13.96622857,11.46649428,14.02465985,10.76581399,13.33575644,13.81736953,0.96103648,0.97403843,0.96188991,0.94948503,0.94296264,0.94992157,0.92373783,0.94734279,0.93603752,0.92042322,0.88648786,0.93761399,0.95795448,0.92348453,20.25180806,12.40834795,0.12798218,0.20078553
"2003M06",1.54299069,0.95884464,2.98544899,0.81757206,0.94133539,2.26386121,2.43008442,23.02609236,19.97233368,19.22361108,15.98494978,24.01997131,22.26202414,13.99435854,11.19547597,13.84220393,10.84258755,12.10730230,13.71937666,0.95230703,0.97187285,0.97314076,0.95415655,0.93665540,0.95123602,0.91519501,0.94771639,0.92719776,0.90585863,0.86964002,0.94938319,0.95770091,0.91706034,20.30773369,12.21448615,0.13349902,0.17979102
"2003M07",1.47203522,0.93758389,2.92349111,0.79089761,0.85866267,2.17313675,2.33546789,23.00694641,19.50593371,19.76492647,15.13027198,22.91028610,22.23659229,14.53878164,11.13320417,14.48135478,11.08926883,13.68281982,13.36306300,0.96098298,0.97448482,0.96317153,0.94885100,0.93826296,0.96065029,0.92374707,0.94681174,0.91765433,0.91545612,0.90645197,0.94379816,0.95871019,0.92410209,19.94516316,12.53293514,0.12576150,0.20253072
"2003M08",1.47018199,0.92533374,2.74447804,0.81132868,0.88301594,2.15426355,2.44024250,23.53698855,19.72565108,19.96433852,15.59869915,23.56296410,21.98575716,14.16073197,11.23068648,14.24381341,11.04711531,12.47953701,14.39959457,0.94097170,0.97219443,0.97587922,0.95543892,0.94377266,0.96356796,0.92238829,0.93888013,0.92677352,0.92067492,0.88536974,0.94741138,0.95903395,0.92236898,20.27310878,12.49247411,0.13352338,0.20318774
"2003M09",1.50206961,0.95880303,2.97573915,0.77131016,0.89100559,2.29714971,2.43508895,23.66727139,20.03425760,19.06142525,15.52370904,22.50600735,21.80998274,14.37105744,11.44419451,14.11099354,11.27924796,12.65558682,14.61673505,0.93807681,0.97891967,0.96290735,0.95064887,0.93571889,0.95956367,0.91567969,0.94492219,0.92963962,0.92298295,0.89658444,0.95087679,0.95832808,0.92533915,20.15922429,12.64316500,0.13386349,0.20423218
"2003M10",1.49122914,0.90585338,2.84409041,0.78714509,0.91385339,2.39894529,2.33433816,23.93899136,19.45425999,20.00079019,16.53370849,23.17483505,22.85943113,14.04868701,11.63686816,14.67310892,11.31781690,12.90568750,14.04696057,0.95423152,0.97064439,0.96144517,0.95620743,0.93648338,0.96526721,0.92810975,0.95087323,0.91850118,0.92086255,0.90620198,0.95597703,0.95953514,0.93007799,20.43626202,12.70567396,0.13460093,0.21428122
"2003M11",1.46657730,0.90352462,3.11761300,0.73211342,0.87477744,1.94138917,2.34985671,23.32999179,20.51329735,19.73590509,15.85083609,23.57968480,22.60283110,13.78572154,11.34901331,14.39961070,11.04934761,12.77980096,13.62534464,0.94752013,0.97357805,0.96437578,0.94090337,0.95730073,0.95476172,0.93719232,0.93343981,0.93354210,0.92673920,0.91831676,0.96386373,0.95745698,0.93548763,20.60606968,12.40107505,0.14089536,0.19148062
"2003M12",1.48513568,0.91994168,3.04166843,0.72637003,0.88046482,2.37537329,2.28937527,23.19252211,19.77090484,19.28293082,16.41852255,22.66933748,21.41817935,13.94096741,11.46003695,14.36303656,11.02825875,12.45351049,14.19425932,0.94628841,0.97729763,0.96911296,0.95712294,0.95006080,0.96953506,0.92390535,0.92673453,0.92971971,0.92361733,0.90526683,0.95452293,0.96399100,0.92606801,20.12726938,12.49556783,0.11371415,0.19353790
"2004M01",1.47163136,0.88867281,2.87993279,0.77919865,0.88604320,2.20390462,2.27363856,23.31527291,20.06072006,19.72954593,15.90052518,23.42789673,23.05335048,13.83411649,12.28548959,14.16483925,10.76463975,12.52735016,14.38477970,0.96206797,0.97149201,0.96310066,0.95000611,0.95070824,0.94751263,0.93800241,0.95541707,0.96649090,0.91811956,0.85961782,0.94593201,0.95908761,0.92822984,20.54664249,12.49400479,0.14143700,0.19578760
"2004M02",1.47071504,0.91211019,3.01647680,0.82489570,0.91322088,2.04478382,2.20364893,23.74889731,19.94239321,20.03495272,15.98606441,23.06279126,23.09315060,13.81293651,11.53911240,13.87496773,10.80729737,12.63409278,14.16448766,0.95646727,0.97249903,0.98499481,0.95187363,0.94812437,0.96255832,0.93852112,0.95069284,0.90901877,0.91019353,0.93537674,0.94903829,0.96146344,0.92816393,20.54279067,12.29379671,0.13843477,0.20096742
"2004M03",1.51680500,0.91054141,3.02001721,0.83908533,0.96360693,1.94725681,2.39515868,23.01901625,19.97392431,19.18637060,16.44268080,22.98762615,22.61128734,14.26164104,11.46036299,14.61326544,11.06269292,12.42027519,13.81383844,0.96247345,0.97729821,0.96684072,0.94598469,0.93768891,0.96172490,0.92699493,0.94494936,0.93351230,0.92267755,0.91224431,0.94031481,0.96059033,0.92855552,20.38326486,12.51196458,0.13849603,0.20309319
"2004M04",1.50794980,0.90209121,3.05213688,0.77685406,0.90230893,2.26248107,2.39408706,23.83431635,20.52460286,19.68837619,15.96842222,24.41223080,22.37071006,14.21688842,11.50211406,14.41700997,11.55573192,13.19359703,14.43772507,0.95186650,0.97796026,0.95839593,0.94712743,0.94554050,0.96227104,0.93355183,0.95303406,0.94531704,0.92490457,0.90355899,0.95076369,0.96093473,0.93319925,20.75644746,12.81098681,0.15514003,0.21999923
"2004M05",1.48704827,0.93825749,3.05768555,0.76496679,0.87084327,2.28515717,2.29152729,23.62345796,20.43940071,17.39197076,16.20764143,24.58635296,22.44692516,14.28186230,11.61393501,14.35330324,11.28830192,12.19509837,14.45052497,0.95272198,0.97743126,0.96054854,0.94231124,0.95126758,0.96989926,0.94879898,0.95024433,0.93720352,0.91648927,0.91777902,0.94823916,0.96080127,0.93164173,20.73592885,12.64913400,0.14953307,0.21276877
"2004M06",1.52279324,1.05642509,2.96769348,0.77837411,0.93621093,2.08782345,2.20150136,24.01899972,20.20221912,20.29244119,15.86094597,23.38398000,22.79261880,14.02189980,12.11022156,15.03738593,11.10077055,12.84259400,14.36207613,0.96283168,0.97841331,0.96725035,0.95214194,0.95998340,0.96301443,0.90984650,0.94790468,0.94929952,0.91811280,0.91214246,0.95448978,0.96580887,0.92895692,21.15968172,12.76926589,0.15234353,0.21149430
"2004M07",1.51505232,0.98545698,2.79650831,0.81690572,0.93986699,2.20002734,2.32256259,23.46046419,21.34254332,19.69325802,16.76561418,24.90117076,21.93547806,14.18671907,11.73511375,14.56952447,11.01478126,12.89017148,15.37065846,0.95353192,0.97428182,0.97565970,0.95726364,0.95986856,0.96806621,0.92712009,0.95614614,0.93750274,0.92175652,0.89095399,0.95943434,0.96434136,0.93007900,21.13053071,12.68728456,0.15643253,0.20730875
"2004M08",1.50809497,0.98814902,3.02121033,0.77392490,0.87968420,2.37719199,2.20399648,22.97830684,20.44815112,20.01664152,16.26928067,24.55655777,23.33067169,13.97643144,11.90555681,14.91484167,10.98035687,13.63222091,14.28810705,0.97381351,0.97458235,0.96110897,0.95307543,0.96335801,0.96002149,0.92784996,0.96251397,0.93166250,0.93363027,0.86212933,0.97463435,0.96503715,0.93245128,20.82163263,12.64848194,0.14924935,0.20774514
"2004M09",1.48839807,0.92459249,2.91436951,0.76373607,0.90757824,2.24204667,2.29555687,24.57661033,20.21755377,18.25977321,16.72114187,23.78527961,23.36987141,14.05659164,12.04407880,13.59947706,11.11726566,13.29461993,14.85813718,0.94375808,0.97363341,0.96898317,0.95740863,0.97046750,0.95981588,0.95172749,0.95249081,0.93316197,0.91448518,0.90471666,0.95118702,0.96428661,0.93179584,21.03382859,12.67402126,0.15509439,0.20885704
"2004M10",1.50497689,0.95506906,3.06453988,0.90380760,0.86535871,2.20204527,2.34655072,23.90475296,20.51055585,19.38847838,16.06275192,24.52412612,22.30214622,14.37313690,11.78043564,14.71622753,10.90207190,12.96822944,14.99116851,0.96595232,0.97769979,0.97684012,0.94926006,0.95475583,0.96617174,0.92035575,0.95714385,0.94948327,0.92186865,0.90691449,0.91956066,0.96509589,0.92890190,20.76634285,12.71282982,0.15325461,0.21962972
"2004M11",1.57102113,0.99599233,3.17288480,0.76842258,0.96871887,2.49358959,2.07797452,24.63520052,20.60643101,20.54753419,16.08732035,23.53270540,23.13321658,14.01801169,12.22558232,13.52675054,11.34450121,12.51130732,14.45041050,0.96306470,0.97566063,0.96958009,0.96006186,0.95310074,0.96349794,0.92791679,0.95056028,0.93600355,0.92185950,0.90268844,0.94956587,0.96533428,0.93238215,20.94950921,12.69565472,0.15281990,0.21451599
"2004M12",1.53010409,0.92858381,2.72864962,0.84753836,0.96258432,2.24536498,2.50458329,23.92111462,20.81086958,20.02354811,16.72848130,24.42549136,23.43620208,14.10199469,11.98795574,14.40257329,11.48766776,12.86268131,14.51400150,0.96425228,0.97026044,0.96525060,0.95853941,0.94702672,0.96281649,0.93303413,0.96102063,0.94154003,0.92734699,0.91221707,0.94261512,0.96290760,0.93571793,21.11431044,12.78917640,0.15868738,0.21462378
"2005M01",1.54300112,0.98823860,3.09041999,0.73607556,0.86768259,2.37048447,2.40156306,24.26114511,20.97133415,20.56695045,16.83534070,23.75408551,23.96706091,14.32898360,11.77119846,15.09142736,11.49891545,12.57342452,14.44313856,0.96442422,0.97482599,0.97057391,0.94643635,0.95685401,0.96959934,0.93582596,0.95752442,0.94840330,0.92201356,0.90884212,0.96726264,0.96451025,0.93480015,21.44787411,12.81517143,0.18359525,0.22454410
"2005M02",1.53065983,0.94854761,3.05656249,0.79393203,0.90603659,2.48295247,2.31816023,24.46105907,20.85138075,20.19839280,17.28376168,24.31502666,23.38313330,14.59497659,11.82159932,14.43663480,11.32590350,13.45296393,14.22282807,0.95811965,0.97306821,0.96962007,0.95376561,0.96390906,0.96349921,0.93635529,0.95883326,0.93354742,0.92587576,0.89536231,0.94888297,0.96380322,0.93315431,21.43889901,12.80962047,0.17333705,0.21648848
"2005M03",1.51869281,1.02288636,2.99310180,0.79271997,0.89426145,2.36695902,2.32230186,23.76117307,21.22268822,20.50326713,17.02843143,24.63013606,23.45437807,14.20759751,11.67009555,14.46296817,11.29095638,13.08759668,13.75913765,0.97224700,0.97370367,0.96662047,0.96952192,0.95598704,0.96803337,0.95237271,0.93761293,0.93852089,0.92408352,0.89815786,0.94862366,0.96922560,0.93291429,21.48151629,12.61914103,0.16856382,0.21105074
"2005M04",1.52812610,0.96931357,3.08093055,0.77774688,0.95058826,2.26793258,2.35209999,23.72409439,20.47678421,20.36412347,16.80262460,23.35666113,23.50352875,14.38975319,11.69423674,13.99183419,11.49976033,12.82235894,14.67063868,0.96967499,0.97396473,0.97863848,0.94760802,0.96279425,0.96768521,0.94728101,0.95194231,0.95202819,0.92168588,0.91325644,0.94208423,0.96571661,0.93555493,20.94295201,12.76522690,0.16273216,0.21494834
"2005M05",1.53688757,0.94567797,2.99397978,0.78773084,0.93120545,2.81247111,2.23731643,24.17931417,20.76918939,20.10262717,16.57181313,25.09047348,24.93785306,14.21502322,11.76019999,16.15489550,11.23016696,12.79730232,14.85479760,0.96708739,0.97323093,0.95976330,0.95561149,0.96153411,0.96663647,0.93955523,0.94425975,0.95595244,0.92671078,0.91411522,0.95754518,0.96527136,0.93511311,21.43617015,12.83903334,0.17334912,0.22212135
"2005M06",1.51230549,0.96853706,2.98495629,0.78576081,0.91127037,2.42653597,2.26378895,23.31198193,20.60408564,21.42093912,15.64341672,25.57932128,23.16775281,14.63192992,12.02967677,14.53006397,11.51654858,13.04152858,14.93397271,0.96819946,0.96457442,0.96505740,0.95188130,0.97172765,0.97271554,0.95923840,0.95183793,0.94314705,0.93180695,0.90047024,0.93976174,0.96485513,0.94012161,20.85358496,13.02326696,0.16146304,0.22440497
"2005M07",1.49400760,0.91881464,3.16180856,0.73523172,0.88619168,2.32579367,2.26960828,24.72059839,21.93910676,18.82846732,16.56756462,25.16668622,24.48671358,14.17786311,11.68332119,14.74488847,11.14637316,13.46069643,15.34817247,0.96442553,0.98177238,0.96743217,0.95121659,0.96720705,0.96025948,0.93325237,0.94893238,0.96235497,0.93203773,0.90205200,0.93651534,0.96614640,0.93493728,21.83637152,12.83301860,0.17680754,0.21671970
"2005M08",1.54010068,0.98842614,2.83775176,0.76318172,0.93493991,2.33262690,2.42457993,24.71289968,20.88705324,22.74188029,16.59073287,23.50578525,24.10958907,14.34627628,11.99093756,14.16322102,11.44700092,13.05223565,14.38359852,0.95755304,0.97574629,0.96856037,0.95417584,0.96578559,0.97261942,0.93926279,0.95317719,0.96186504,0.92192380,0.90017815,0.93632638,0.96643941,0.93364077,21.37525072,12.79890779,0.17112938,0.21605041
"2005M09",1.56035148,1.00774222,3.21299417,0.76481972,0.93379149,2.28164357,2.49114433,24.57781838,21.35173426,20.77677171,16.87647515,24.69628148,23.74114580,14.32650472,11.92139457,15.46532651,11.23723295,13.25556009,14.62973077,0.96521726,0.98038851,0.97392047,0.95780529,0.94542851,0.96520349,0.94461183,0.95157421,0.95093582,0.91794518,0.90223566,0.94097438,0.96695862,0.93251904,21.71231910,13.29980788,0.18443186,0.23295025
"2005M10",1.52338174,0.97875616,3.06477424,0.69678398,0.91390708,2.26512853,2.53980284,24.00049240,21.19020350,21.12754148,17.05922585,24.22440945,24.70736776,14.54278168,11.73373540,15.24687739,11.42399905,13.44449711,15.04939939,0.97834108,0.97647105,0.96982303,0.96185394,0.96441576,0.97596596,0.93580539,0.94266352,0.94155837,0.93063886,0.88671040,0.93740471,0.97081353,0.93160219,22.19669151,13.03744581,0.18249475,0.23159648
"2005M11",1.54179507,0.95526375,2.86536730,0.87152901,0.92268635,2.46020402,2.36827621,24.20917167,20.85451100,20.01664598,17.10687299,25.09918714,24.54910553,14.76623553,12.21930216,15.60163476,11.36318622,13.13305088,15.65279906,0.95191455,0.97544790,0.97238290,0.96783303,0.96454028,0.97486396,0.93713455,0.95819387,0.95733646,0.91812915,0.90233821,0.93078588,0.96935542,0.93462934,21.60995922,13.17703524,0.18219268,0.23323125
"2005M12",1.55678458,0.96338565,2.96835415,0.83198247,0.88381495,2.49814088,2.55260611,24.89990750,21.67110812,21.03452375,16.74526397,24.37959545,26.57849378,14.42139936,12.46379827,15.26408641,11.24978923,13.48132581,15.37964585,0.96374813,0.97936582,0.97551560,0.95498524,0.96435954,0.97439708,0.93296701,0.95175533,0.95055064,0.93137953,0.88834986,0.96434095,0.97013979,0.93618992,22.06841533,13.06131183,0.19340333,0.24077332
"2006M01",1.53790518,1.02068636,3.09760407,0.79558217,0.84147978,2.26322203,2.57880439,24.83061117,21.22038521,21.13252233,16.98640094,24.70591499,23.01413599,14.94456384,11.91731003,14.74935442,11.44829237,14.25834121,15.05226730,0.96598160,0.98531873,0.96310315,0.95256149,0.96879028,0.97456764,0.93737180,0.93283949,0.94054861,0.94729311,0.90667334,0.94769857,0.97124459,0.93723696,21.62608802,13.07229631,0.19744498,0.23469796
"2006M02",1.56846170,0.99235789,3.12484165,0.72973113,0.91371166,2.26937836,2.69627177,24.42612841,20.87527899,20.85328679,16.79152267,25.66607904,24.91385973,14.83174136,11.86485060,15.27473433,11.71913737,13.23183713,14.95082312,0.96951949,0.97541441,0.96851463,0.93907996,0.97015962,0.97664741,0.94687711,0.94909548,0.97008612,0.93255715,0.90060103,0.94222069,0.96617444,0.93997827,21.72448855,13.17590460,0.18865898,0.23952711
"2006M03",1.56195188,0.95554769,3.08931668,0.80188637,0.93377623,2.45934444,2.46165197,24.99519175,21.24820505,21.07897800,16.42247417,25.06781215,23.35543016,14.92604753,12.42509068,16.17538982,11.23140866,13.63085464,15.26098369,0.97544892,0.97664764,0.97365195,0.96466708,0.95184509,0.96855143,0.96233189,0.95574868,0.95736120,0.93118997,0.88333057,0.94421604,0.96914949,0.94018494,21.59523960,13.26308010,0.18281723,0.24735646
"2006M04",1.56508892,1.11625117,3.17936239,0.83549184,0.91564140,2.26877268,2.44635172,25.15375711,21.05561422,20.15164396,17.03336075,24.97054277,25.03048652,14.66937577,11.88521041,15.09389249,11.51929051,12.80059666,17.04876845,0.96774268,0.97915191,0.97123675,0.96144046,0.96487869,0.97249594,0.94403346,0.94772258,0.93522887,0.93284602,0.89647470,0.95070360,0.97037813,0.93532649,21.86444212,13.19349690,0.19288347,0.24328069
"2006M05",1.57481599,0.99373316,3.11609989,0.79791454,0.92515570,2.35661602,2.60749093,24.16202526,21.56841834,22.10281734,16.82838787,25.14810279,24.28056902,14.67464609,12.01532012,15.02361330,11.78529459,13.72181557,14.99555368,0.96902874,0.97743118,0.98465203,0.96688609,0.96557388,0.97471680,0.95112981,0.96184621,0.94105915,0.93390304,0.91472676,0.93575240,0.97259987,0.93896446,21.79079752,13.14660551,0.19224607,0.23964990
"2006M06",1.46468714,0.91633023,2.84644379,0.76281931,0.88971065,2.07837503,2.51770418,25.07087799,22.54521277,19.70726094,17.09670993,25.14803692,25.40771820,14.38236536,12.16731790,15.49391781,11.48322586,12.70006985,15.17160781,0.96460900,0.98362492,0.98035890,0.95721260,0.96219923,0.97239606,0.95160633,0.96631120,0.96680344,0.93386859,0.91167652,0.94462712,0.97115152,0.94583632,22.29925480,13.03708394,0.21114569,0.23953093
"2006M07",1.56189929,0.91802010,3.37533056,0.86619763,0.88632956,2.37271141,2.56141155,24.65656627,21.69200327,20.60172421,17.46102308,25.39626129,23.02531822,14.75614224,12.53798457,14.64917296,11.85504274,14.11556177,14.34195223,0.96534845,0.97960998,0.97192372,0.95676466,0.96272955,0.96202617,0.95517607,0.95323037,0.96717426,0.93195898,0.93641536,0.96216326,0.96687275,0.94507994,21.88099879,13.25360335,0.20389395,0.25146254
"2006M08",1.55554346,0.95589128,2.81662183,0.84497479,0.90709368,2.37531846,2.56246489,24.44076192,21.64410342,20.61594165,17.16472750,24.70297166,24.84523119,15.57912063,12.55045526,14.49643915,11.41844602,13.57498030,15.48692575,0.97144771,0.98316028,0.97865237,0.96749661,0.96748402,0.96805466,0.94455242,0.96726130,0.94380001,0.93204618,0.91841228,0.94159083,0.97368763,0.94094808,21.88820035,13.30547866,0.19917832,0.25275337
"2006M09",1.56659419,1.02798089,3.07842399,0.81968311,0.86980820,2.74994702,2.47202311,24.44464861,21.49612502,21.38136399,16.76605919,25.60832812,24.03163000,15.29701305,12.43054727,15.23112395,11.93554118,13.15499410,14.93845005,0.97333577,0.98107721,0.97173841,0.95939031,0.96578211,0.97980028,0.94423438,0.95718986,0.95227504,0.94050250,0.89710599,0.94914554,0.97334338,0.94203944,21.97396524,13.33575453,0.19534837,0.25146876
"2006M10",1.57600174,0.98232616,3.08200258,0.86819643,0.87518287,2.48139749,2.58659311,24.57250663,21.68782356,20.81202569,16.68806706,25.71231537,24.61608806,15.38889104,12.67343461,15.13502017,11.44298649,13.24205102,14.97264890,0.96490278,0.98142689,0.97410628,0.96276070,0.96306998,0.97108355,0.94643828,0.95665064,0.94517267,0.93060846,0.92325241,0.96526858,0.96978721,0.94220637,22.06109193,13.32727868,0.20104328,0.25244137
"2006M11",1.56263121,0.92942674,3.11091326,0.86682104,0.86933679,2.37870117,2.50136578,24.94558425,21.74955044,21.82209504,17.12235416,25.10397254,24.17395319,15.29721393,12.44533321,15.64902145,11.70413867,13.56280878,15.48494563,0.96830268,0.97684621,0.97585766,0.95887435,0.95929694,0.97133321,0.94004799,0.96277070,0.94076674,0.93999036,0.90263961,0.94857232,0.96882004,0.94371295,22.14920606,13.47879836,0.21022757,0.26456948
